IID	Sex	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
HG01556	1	0.0166171	-0.0832279	0.0869114	0.0185292	-0.0278355	0.00836382	-0.0136542	0.125191	-0.0313201	0.110816
HG01565	1	-0.0587523	0.0111423	-0.013035	0.00152772	-0.0100509	-0.0146466	0.0237231	0.024505	-0.00882996	0.0180092
HG01566	2	-0.0151937	0.0284705	-0.0289323	0.0105338	-0.0202776	0.00569609	0.00775529	-0.0501695	0.00978096	-0.00906722
HG01571	1	-0.0533027	0.0226642	-0.034587	0.0483774	-0.0398816	-0.0142043	-0.0258834	-0.0501385	-0.00542189	-0.0432503
HG01572	2	-0.107747	-0.00634318	-0.0363655	0.0581872	-0.02193	-0.00432748	-0.019231	-0.0132624	-0.00639277	-0.0075318
HG01577	1	-0.00792723	0.0064763	-0.00582389	0.0325394	-0.0559165	0.00602833	0.0437292	0.012852	-0.0233443	-0.0104675
HG01578	2	-0.0427795	0.0179998	-0.0275404	0.0258518	0.00287453	0.0196667	-0.0179184	-0.063976	0.0167023	-0.0286442
HG01892	1	-0.0634979	-0.0249161	-0.0192896	0.0297788	0.0121775	0.00850493	-0.0121191	0.0322782	-0.00948026	-0.0171943
HG01893	2	-0.0331936	-0.0493729	0.00486345	0.033792	-0.0259086	-0.0259283	0.00722312	0.0182729	-0.00919114	-0.0317551
HG01917	1	-0.0913859	-0.00561317	-0.0367866	0.0537077	-0.0140011	-0.00240438	-0.00150003	-0.0243658	0.00178569	-0.0050318
HG01918	2	-0.0744635	0.0109442	-0.0391423	0.0486164	-0.0266419	0.0102316	-0.0126617	-0.011741	-0.0061357	-0.0177055
HG01920	1	-0.114429	-0.0078227	-0.0458938	0.0644575	-0.0114606	0.00750689	-0.0171289	-0.0143344	0.011605	0.0074609
HG01921	2	-0.0697066	0.00902208	-0.0194824	0.0117423	-0.000560872	-0.0118716	0.0422818	-0.0135139	0.03815	-0.00307691
HG01923	1	-0.106602	-0.00766906	-0.0486528	0.0631175	-0.0322279	0.011956	-0.0214042	-0.00905476	-0.0123836	0.0104346
HG01924	2	-0.0590717	-0.061245	-0.00369406	0.0456542	-0.00892255	0.0358866	0.0253886	0.0253052	0.00249985	-0.00108797
HG01926	1	-0.115708	-0.0101483	-0.0327508	0.0531789	-0.000930584	-0.00865137	-0.00781826	0.00292784	-0.000900441	0.00132246
HG01927	2	-0.10598	-0.000469683	-0.0348194	0.0472383	0.00643347	0.0001938	-0.0127756	0.00413576	-0.010657	-0.0154559
HG01932	1	-0.0794987	0.00958728	-0.0370602	0.0567038	-0.00462753	-0.00404085	-0.0149788	0.0196152	0.0110391	-0.0137656
HG01933	2	-0.0509011	-0.0441718	-0.00353296	0.0117839	-0.00318967	0.00524467	0.0420351	0.00140887	-0.0526869	-0.00336995
HG01935	1	-0.0683645	0.00976121	-0.0425917	0.0657899	-0.0190385	0.00379449	-0.0455115	0.00673943	0.00590267	0.0184499
HG01936	2	-0.0529965	-0.00521362	-0.0327437	0.0332228	-0.0614855	-0.00153228	-0.0403973	-0.0128627	-0.0296901	-0.024878
HG01938	1	-0.114105	-0.00918476	-0.0195303	0.029408	0.00982837	0.000267872	0.0226021	0.0109796	-0.0040422	0.0143773
HG01939	2	-0.0744758	-0.00128934	-0.0424195	0.0537075	-0.0205068	-0.00384652	-0.00950699	0.0101765	0.0166324	0.0129161
HG01941	1	-0.0785144	-0.02826	-0.00630392	0.0018435	0.00750612	0.00338394	-0.00527201	0.00266412	-0.038064	-0.0134786
HG01942	2	-0.0863208	-0.00199014	-0.0260939	0.0372747	0.00254875	-0.00616871	0.00439152	-0.0175384	0.0214812	0.0413116
HG01944	1	-0.0576532	-0.0230556	0.00644458	-0.0082051	-0.0314472	-0.00450224	0.0265251	-0.0361751	0.0124591	-0.0203468
HG01945	2	-0.0760037	0.00638987	-0.044009	0.0478928	-0.0326638	-0.0136722	-0.0369253	-0.00102714	0.0612782	0.0123103
HG01947	1	-0.0434679	0.00526076	0.00141408	0.00469538	0.00629217	-0.00138501	0.0186563	-0.0164857	0.0232801	-0.0139864
HG01948	2	-0.0524091	-0.0945163	0.0111285	0.0564937	-0.0106932	0.0360146	0.0343004	0.0697915	0.00877839	-0.00745108
HG01950	1	-0.0853676	-0.0264601	0.00554954	0.0156925	0.0167084	-0.00819764	0.0580766	-0.0329891	-0.0193482	-0.0362084
HG01951	2	-0.105629	-0.0214324	-0.0120371	0.0148111	0.03666	-0.0114825	0.0233569	-0.000375256	0.00224967	-0.00431865
HG01953	1	-0.0961372	-0.00763957	-0.0353841	0.0483819	-0.0287192	0.000215051	-0.023192	-0.0292542	-0.00644501	-0.0046622
HG01954	2	-0.101217	-0.00350482	-0.0374145	0.0456735	-0.00941432	0.000584617	-0.0223268	0.0102636	-0.0196079	0.00682079
HG01961	1	-0.114945	-0.00659852	-0.0270913	0.0241183	0.00563344	-0.00256103	-0.000158159	0.00598885	-0.000715659	0.0151111
HG01965	2	-0.0397012	-0.0185189	0.0026763	0.0114338	0.0223557	0.0144239	-0.0225066	0.0323015	-0.0363912	0.0191587
HG01967	1	-0.050146	0.0189142	-0.0295743	0.0398408	-0.0105898	-0.0142002	-0.0339242	0.00725218	-0.0607444	0.0271546
HG01968	2	-0.108261	-0.0086782	-0.0257784	0.0393944	-0.00260141	0.00808605	0.0140195	-0.000496786	0.0164731	0.0166876
HG01970	1	-0.0530999	0.0206487	-0.04452	0.0280274	-0.0606009	-0.0116697	-0.0931105	-0.0171196	0.0129696	0.0144102
HG01971	2	-0.0322724	-0.0731782	0.0130254	0.0332345	0.0109669	-0.00138775	0.00701596	0.0298983	0.195803	-0.019045
HG01973	2	-0.0795288	-0.0145027	-0.029292	0.0548037	-0.029297	0.00902403	-0.0300502	0.00793147	0.0369678	0.0479379
HG01974	1	-0.10663	-0.0110161	-0.0105634	0.0108506	0.0202729	-0.00515684	0.0380411	0.00941794	-0.00201704	-0.0025382
HG01976	2	-0.0567363	0.0099455	-0.0453454	0.0440905	-0.0134749	-0.0161464	0.00301249	-0.0103742	0.0232814	0.000323738
HG01977	1	-0.0778363	0.0111416	-0.0347964	0.0373386	-0.0139474	-0.0035418	0.00934816	-0.000602995	-0.000139376	0.0344
HG01979	1	-0.0637756	0.0144699	-0.0474596	0.051495	-0.0307702	-0.008076	-0.0500798	0.0151348	0.0275991	-0.0146632
HG01980	2	-0.0640753	-0.00730189	-0.0298028	0.0352459	0.0200963	-0.0184984	0.0028053	-0.0210926	0.0382466	0.0223189
HG01982	1	-0.0770225	0.00902207	-0.0317425	0.0398122	-0.0275817	-0.00600154	-0.0528368	0.0275465	0.0114292	0.0334037
HG01991	1	-0.0686898	-0.000280084	-0.0352473	0.0435013	-0.0528091	-0.0133439	0.00393998	-0.0348022	-0.00628345	-0.00353224
HG01992	2	-0.0980367	-0.000895149	-0.0272778	0.0333998	0.00484666	0.000438087	0.0248286	0.00697845	0.00220423	-0.00362924
HG01997	2	-0.0941614	-0.00550934	-0.0268934	0.0343325	0.00778064	0.000935119	0.00354657	0.00945316	0.000258303	0.0135237
HG02002	1	-0.0758422	-0.000446852	-0.045086	0.041316	0.0204083	-0.0316854	-0.0277617	0.022773	0.043758	0.0143692
HG02003	2	-0.0848045	-0.00220084	-0.0416742	0.0604725	-0.041042	0.00702951	-0.0410765	-0.0033823	0.0206171	-0.00789767
HG02006	2	0.0170334	-0.186779	0.0490698	0.0629212	-0.0571566	0.0698036	-0.00898776	-0.0245353	-0.0662805	-0.0618151
HG02008	1	-0.083961	-0.00134394	-0.0144993	0.016301	0.00687154	0.0139811	0.026971	-0.0245082	0.011949	-0.00468496
HG02089	2	-0.0531569	0.0159963	-0.0339962	0.0261209	-0.0475453	-0.0169199	-0.034752	-0.00306819	0.00112635	-0.0250382
HG02090	1	-0.0334108	-0.0488013	-0.010715	0.0333006	-0.055951	0.0209151	-0.0299271	0.044135	-0.0558074	-0.0305599
HG02102	2	-0.0863878	-0.00606746	-0.038181	0.0472853	-0.00828479	0.0104377	-0.0203629	0.0460006	0.0231353	0.0229084
HG02104	1	-0.0968778	-0.00799218	-0.0309204	0.0495976	-0.0103985	-0.0102311	-0.0130262	-0.0125281	0.0242269	0.000994472
HG02105	2	-0.104611	-0.00574087	-0.0234475	0.0410288	0.0149551	-0.0027796	0.0157029	0.0182797	-0.00896953	-0.00106287
HG02146	1	-0.0955483	-0.00454491	-0.0285839	0.0601649	-0.0135026	-0.00522911	0.00798991	-0.0324013	0.0104933	-0.00704372
HG02147	2	-0.10058	-0.00285342	-0.0312942	0.0471233	0.000405461	-0.0114184	-0.0122216	0.0205367	0.021446	0.0058436
HG02150	1	-0.108911	-0.00474505	-0.0454764	0.0560887	-0.00743782	0.00408045	-0.0124967	0.0119603	0.0076713	0.00409025
HG02252	2	-0.0515508	0.0104847	-0.0200122	0.0323391	0.0179475	-0.0157985	-0.024255	0.04023	-0.0311006	0.0220382
HG02253	1	-0.0331405	0.0252018	-0.0358147	0.034821	-0.0387344	0.0172903	-0.0489068	-0.0584529	-0.0537669	-0.0448405
HG02259	1	-0.112752	-0.00937022	-0.0439607	0.066643	-0.0123541	-0.00284291	-0.0245534	0.00312761	-0.00545965	0.00574873
HG02260	2	-0.0835539	0.00214045	-0.023515	0.0548711	0.00965575	-0.0107402	0.0162391	0.0136397	-0.00277165	-0.0360374
HG02262	1	-0.0771283	0.00694438	-0.0439388	0.0480019	-0.0274612	-0.0162304	-0.0343055	-0.0218137	0.0148467	-0.00325373
HG02265	1	-0.106085	-0.000504724	-0.0456612	0.0622727	-0.0275187	0.0038922	-0.0141266	-0.00643048	-0.0326989	0.00877137
HG02266	2	-0.100034	-0.00920756	-0.0169424	0.00952722	0.0436186	0.0155673	0.0441964	0.0128073	0.0412883	0.00147767
HG02271	1	-0.113698	-0.0113836	-0.0377067	0.0626434	-0.0350632	-0.00193206	-0.0245827	0.000304039	-0.00891031	-0.00847737
HG02272	2	-0.121689	-0.00776492	-0.0487383	0.0672558	-0.0174284	-0.00238924	-0.0198372	-0.0057691	0.0135178	-0.0118622
HG02274	1	-0.0384798	-0.135047	0.0193178	0.0535004	-0.0512647	-0.0431872	-0.0384111	-0.0394925	0.00483949	-0.0290247
HG02275	2	-0.109261	-0.00582246	-0.0405122	0.0633802	-0.0108257	0.00694357	-0.012538	0.0141049	-0.0111955	-0.00775498
HG02277	1	-0.0569414	0.0176884	-0.0157512	0.0193366	-0.00646911	0.0141708	0.023594	-0.0219506	-0.0333596	-0.0116132
HG02278	2	-0.0977526	-0.0087666	-0.0226706	0.0321769	-0.00118269	0.0140844	0.0045651	0.0170517	-0.0441157	0.0102283
HG02285	1	-0.0768383	0.000471966	-0.0268475	0.0351049	-0.000551092	0.0217634	0.00473106	0.00346006	-0.00252462	-0.00953655
HG02286	2	-0.069979	0.00695265	-0.0257108	0.0403031	-0.0284433	0.00867979	-0.0429381	0.00523886	-0.0433942	-0.00902275
HG02291	1	-0.11174	-0.00707151	-0.0331116	0.0773762	-0.0161018	0.0051677	-0.00293717	0.00759552	0.000997825	-0.00531855
HG02292	2	-0.0924489	0.00522576	-0.040449	0.065207	-0.017365	-0.0112296	-0.0265691	-0.018018	0.0144723	-0.00285101
HG02298	2	-0.0452093	0.0185791	-0.0282959	0.0469603	0.00961365	0.0274009	0.010655	0.0446305	-0.00495769	0.022491
HG02299	1	-0.0918324	0.00102884	-0.0308114	0.0514747	-0.00769041	0.0101384	0.00186732	-0.0120285	-0.0224599	0.0208876
HG02301	2	-0.0849416	0.00392992	-0.0303618	0.0354351	-0.0119419	0.00653438	-0.0377437	-0.0391726	-0.0284234	-0.0282385
HG02304	1	-0.0711798	-0.0293489	-0.0107641	0.0252097	0.00404598	-0.0217423	0.00829218	0.0028351	0.0211509	0.0106139
HG02312	2	-0.0455034	0.0229815	-0.0215354	0.0265862	-0.0177718	0.00616443	-0.0026957	0.0100707	0.0351789	-0.0160387
HG02345	2	-0.0215889	-0.0170831	-0.00662489	0.0200472	-0.0269532	0.0328691	-0.000968428	0.0942803	-0.0293213	-0.0303566
HG02348	2	-0.0855834	0.00369954	-0.0334063	0.0397388	-0.00795815	-0.00765272	-0.00638017	-0.0188471	-0.0299713	-0.00156053
HG02425	2	-0.0340773	0.00166405	-0.00511705	0.000700655	0.00536712	-0.00533625	0.027451	-0.0265201	-0.0168594	-0.0207383
NA19648	2	0.0598346	0.0762016	-0.0238768	-0.000324916	-0.100837	-0.00989373	-0.107204	-0.00743181	-0.0227042	-0.018065
NA19649	1	0.0313446	0.048921	0.00376484	-0.0557391	-0.0754983	-0.0245829	-0.106363	0.0356132	0.109232	0.12461
NA19651	2	0.0248663	0.0322889	0.00667087	-0.0463703	-0.0606465	0.00132391	-0.0259342	-0.0155327	0.00259071	-0.0579803
NA19652	1	0.0230018	0.033635	0.00876562	-0.0496713	-0.0901639	-0.0287418	-0.0680628	0.0311422	0.0544141	-0.00904397
NA19654	2	-0.0245885	0.000402124	0.0275102	-0.109318	0.00426219	-0.0120575	-0.056143	0.0664629	0.0212281	-0.0120775
NA19655	1	0.015721	0.031101	0.00370113	-0.0721275	-0.0378409	-0.0218784	-0.0569733	0.0885658	-0.0146742	-0.0298233
NA19657	2	-0.0343247	-0.000835194	0.0332277	-0.160382	0.0365314	-0.0293444	-0.0644276	0.0881685	0.0925415	0.0128738
NA19658	1	0.0126259	0.0407801	0.019167	-0.0825003	-0.0192872	0.0196581	-0.0366873	-0.00122147	-0.0576039	0.000618224
NA19661	1	-0.0136265	0.0156138	0.0257151	-0.114896	-0.0235051	0.081712	-0.0455841	-0.0185255	-0.0595387	0.0846886
NA19663	2	-0.0323875	-0.00525207	0.0252738	-0.117583	0.00792567	-0.0468203	-0.00600279	0.0374925	0.0306728	0.0459789
NA19664	1	-0.0181449	0.00357111	0.0312823	-0.0862847	-0.0133412	0.0334502	-0.0565622	0.0355744	-0.00595064	0.000688178
NA19669	2	0.0127365	0.0463459	0.0103118	-0.045706	-0.0482393	0.00304373	-0.0493125	0.0610582	-0.0320318	0.0106293
NA19670	1	-0.0112619	0.0170825	0.0234897	-0.0922405	-0.0255737	-0.00535357	-0.0345088	-0.059938	-0.00752163	-0.0130159
NA19676	1	0.0176549	0.0385641	0.00622444	-0.0519783	-0.0521865	-0.0100709	-0.0121343	-0.00932636	0.0289547	-0.00561348
NA19678	2	0.0352892	0.024621	0.00527042	-0.0313034	-0.0431191	-0.00339479	-0.0162376	-0.00516375	-0.0299803	0.0129865
NA19679	1	0.063915	0.0676391	-0.0167061	0.00127945	-0.0964788	-0.0314082	-0.0801366	-0.003756	0.038343	-0.0507282
NA19681	2	-0.0318465	0.000550327	0.0390409	-0.104267	-0.00212702	0.0271186	0.0216476	0.0436635	0.0211902	0.032138
NA19682	1	-0.0154333	0.0276753	0.0301622	-0.0796705	0.00207112	-0.0317262	-0.0502236	-0.0345385	-0.0428023	-0.0560708
NA19684	2	0.0183584	0.053005	-0.000720842	-0.050099	-0.0316152	0.00660104	-0.0468256	0.0101228	-0.0100564	-0.034853
NA19716	2	-0.0226561	0.00225914	0.0342936	-0.111049	0.0196449	0.00172927	0.022119	-0.0652901	0.0114053	-0.017148
NA19717	1	-0.0329209	0.00703546	0.0127092	-0.112091	-0.0257214	4.51249e-05	-0.0356227	0.0651958	-0.023038	-0.0238878
NA19719	2	-0.00126366	0.0121153	0.0252182	-0.0746428	0.00423338	0.0402258	0.0235623	-0.0387323	0.00244082	-0.00180766
NA19720	1	-0.0410143	-0.00458816	0.0388363	-0.119334	0.00959474	-0.0162165	0.00148056	0.00394879	0.021683	-0.0107095
NA19722	2	-0.0111467	0.0135397	0.0278641	-0.102852	-0.0231974	-0.0193696	-0.0105267	-0.0145694	0.00422694	-0.0161079
NA19723	1	-0.0167046	-0.0149092	0.0318052	-0.100051	-0.0633808	-0.0446352	-0.00267524	-0.00834222	-0.0571762	0.0322575
NA19725	2	0.00952715	0.0282279	0.00701448	-0.0654171	-0.0170688	-0.00984293	-0.024433	-0.00573923	-0.0173462	-0.0414308
NA19726	1	-0.0382215	0.0175245	0.0254892	-0.112785	-0.0156271	0.00352778	0.00221806	-0.00765866	0.00545502	-0.0375018
NA19728	2	-0.0920923	-0.00198904	0.0321637	-0.145794	0.0273278	-0.0256702	0.0123615	-0.0366681	0.000504633	0.00883395
NA19729	1	-0.0857107	-0.00195413	0.0477235	-0.145946	0.020578	-0.00341951	0.0135745	1.24429e-05	0.0317337	-0.00986636
NA19731	2	-0.096762	-0.00343279	0.0457044	-0.14768	0.0419682	-0.0137075	0.0399779	0.00105236	-0.000704058	-0.00037354
NA19732	1	-0.0969493	-0.00150009	0.0455501	-0.161396	0.0495801	-0.00277217	0.0443635	-0.0059437	0.00596609	-0.0174729
NA19734	2	-0.0380833	0.0176037	0.0287162	-0.104747	0.00563346	0.00745131	0.00541412	0.0134551	-0.0163555	0.00630945
NA19735	1	-0.0772496	-0.00201959	0.0504534	-0.149936	0.0328172	0.000283857	0.0228354	-0.0099841	0.0083168	0.00897953
NA19740	2	-0.0604883	-0.00201592	0.0409067	-0.134711	0.0221761	-0.0166235	-0.0133277	0.0161162	0.0168664	0.006766
NA19741	1	-0.0766189	0.00445949	0.0448179	-0.150362	0.0285593	-0.0165656	0.000644225	-0.011634	-0.0061909	-0.0118136
NA19746	2	-0.0493658	0.000906385	0.0398824	-0.144001	-0.00350226	0.0242357	0.0332354	-0.0295907	-0.0301925	-0.0250538
NA19747	1	-0.0232153	0.0174917	0.0283195	-0.105466	-0.0196756	-0.00650082	0.0333322	0.0142125	-0.0130097	-0.0135458
NA19749	2	0.00626847	0.0177581	0.015553	-0.071975	-0.0377883	0.0310358	-0.0571355	0.00715238	0.0234248	-0.0407593
NA19750	1	0.0204658	0.034749	-0.00208058	-0.0605861	-0.0429206	0.0188264	-0.0359999	-0.00134807	0.039614	0.000773581
NA19752	2	-0.0164446	0.0244612	0.0335105	-0.118185	-0.0257043	0.0106016	-0.0665317	0.0233057	-0.0419515	0.0929443
NA19755	2	-0.0452147	-0.00906145	0.0364352	-0.130489	0.0295325	-0.0299589	0.00774349	0.000193699	0.0153836	-0.0121252
NA19756	1	-0.0126933	-0.000347731	0.019826	-0.0934551	-0.0216381	0.0139805	0.0274883	0.038985	-0.0467248	-0.108034
NA19758	2	-0.0639051	0.00412668	0.0408959	-0.127525	0.00945435	0.0193234	0.0190862	-0.00397812	-0.0137804	-0.0141073
NA19759	1	-0.0613165	0.00387101	0.0331079	-0.127413	0.0452721	0.00133343	-0.0165717	0.0278287	-0.0256818	0.0276447
NA19761	2	-0.0233327	-0.00359657	0.030339	-0.107924	-0.03741	0.0269685	0.0458039	-0.0457163	-0.0131303	-0.0948058
NA19762	1	-0.0359595	-0.00954955	0.0354485	-0.122085	0.0381067	0.00765487	-0.0229107	0.0457997	0.0235334	0.00319204
NA19764	2	0.00443467	0.0228004	0.0245301	-0.0710871	-0.055622	-0.00291403	-0.0132713	-0.0627197	0.0160919	-0.0664203
NA19770	2	0.00065821	0.0191065	0.0384517	-0.0943673	-0.0646118	0.00328277	0.0190464	-0.0683954	-0.0692345	0.0341397
NA19771	1	-0.0181846	0.0136532	0.033937	-0.11558	-0.00450984	-0.0071168	0.0283166	-0.104687	-0.0439255	0.0190752
NA19773	2	0.0059975	0.0347879	0.0271818	-0.0706884	-0.0334717	0.00416307	-0.015383	-0.0417693	0.0706351	-0.0574896
NA19774	1	-0.0122066	0.00705721	0.0289946	-0.104325	-0.00445428	-0.0104475	-0.0473801	-0.0141644	-0.0252183	-0.0024342
NA19776	2	-0.00759313	-0.0141934	0.0256545	-0.077883	-0.0679144	0.00719294	-0.0457023	0.0287647	0.0278131	-0.020994
NA19777	1	-0.00365525	0.00228255	0.0394762	-0.0815128	-0.0450742	-0.0942091	-0.0490144	-0.0377851	0.0945384	0.0241793
NA19779	2	0.0167364	0.0355434	0.00432656	-0.0508033	-0.0438132	0.0142612	-0.104607	-0.0339692	0.0181775	-0.0167449
NA19780	1	0.00826229	0.0323993	0.0188344	-0.0616573	-0.0372292	0.0114488	0.0141294	0.0367279	0.116165	0.0353216
NA19782	2	-0.00686579	0.00343022	0.0281527	-0.0846839	-0.024269	-0.006664	-0.0247409	-0.0283555	-0.0210918	-0.0522625
NA19783	1	-0.0582738	0.0129867	0.0214809	-0.137272	0.00948099	-0.000873227	0.00456954	-0.0563952	-0.00883772	-0.0516978
NA19785	2	-0.0480278	-0.00945837	0.0481745	-0.139305	0.0239313	-0.0460263	-0.0109967	0.0100294	0.00993516	0.00698063
NA19786	1	-0.0316361	0.012368	0.0257506	-0.14238	0.0182931	-0.0282906	-0.0806635	0.0730161	0.0439486	0.0352661
NA19788	2	-0.0394208	-0.00168688	0.0379253	-0.111827	0.0102657	0.0321516	0.0206632	0.00593742	-0.0675997	-0.040366
NA19789	1	-0.00456327	-0.00134101	0.0296716	-0.0849983	-0.0261988	-0.0194728	-0.012095	-0.0251505	0.00284293	-0.0375827
NA19792	1	0.0158181	0.0226736	0.0142551	-0.0672722	-0.0199213	0.011577	0.00382225	0.0529779	-0.0562683	-0.0298359
NA19794	2	0.0162897	0.0368701	0.0029467	-0.0505922	-0.00525914	-0.0257705	-0.0181992	0.0352179	0.00736208	-0.0583796
NA19795	1	-0.0138729	0.00175444	0.0163621	-0.0973227	-0.0350392	-0.0322201	-0.0467815	-0.0517274	0.0576736	-0.00378834
