IID	Sex	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
HG03809	1	0.0291809	-0.00263396	0.0126871	-0.00229674	-0.00832198	-0.0141729	0.0474687	-0.0366129	-0.0598789	0.0125703
HG03812	1	0.0224592	-0.0060752	0.011713	-0.0111373	-0.0104299	-0.0158359	0.0543838	-0.0337976	-0.0619166	-0.0021435
HG03814	2	0.0260176	-0.00143303	0.0135897	-0.0127051	-0.00714469	-0.0182971	0.0501558	-0.0493754	-0.0768407	-0.00032551
HG03815	1	0.023382	-0.000797317	0.0138262	-0.00850359	-0.00564241	-0.0234697	0.0401214	-0.0462991	-0.0711472	0.0189587
HG03817	2	0.0291209	-0.00163483	0.0166876	-0.00455254	-0.0110225	-0.00316606	0.0348016	-0.0312944	-0.0700005	0.00596709
HG03821	1	0.0208933	-0.00287571	0.000452375	-0.00393336	-0.00555156	-0.0184338	0.0361987	-0.0329865	-0.0598161	-0.00715769
HG03823	2	0.0292698	-0.00394316	-0.00554525	-0.00345726	-0.000231436	-0.0187262	0.0468955	-0.037291	-0.0636458	-0.000141136
HG03824	1	0.0274026	-0.00220958	0.00581707	-0.0146599	-0.00943964	-0.0113203	0.0472021	-0.0417615	-0.0691111	0.00133848
HG03826	2	0.020605	-0.00194916	0.00672861	-0.00273143	-0.0112461	-0.00827668	0.0416025	-0.0373237	-0.070157	0.00751672
HG03829	2	0.0313419	-0.00690698	0.0190971	-0.00598455	-0.0165388	-0.00784682	0.0487481	-0.0423537	-0.0582667	-0.00599925
HG03830	1	0.0285589	-0.00361179	0.00942018	-0.00356685	-0.00312274	-0.0148763	0.0399006	-0.0440104	-0.0731641	-0.0152308
HG03832	2	0.0300914	-0.00163409	0.0142528	-0.00701649	-0.0119607	-0.0139622	0.044232	-0.0357468	-0.0489539	0.00592063
HG03833	1	0.0221013	-0.00194947	0.00714774	-0.00296179	-0.00386578	-0.0192874	0.0473203	-0.0464883	-0.0624596	-0.0122839
HG03836	2	0.0288608	0.0063153	-0.0228711	-0.0407534	0.00838613	-0.0204976	-0.01207	0.0293235	0.0402532	0.0452889
HG03837	1	0.0297221	0.00596602	-0.0174832	-0.0485886	0.0017016	-0.0302116	-0.0196872	0.0482953	0.0615164	0.0338306
HG03838	2	0.0389409	-0.0062083	-0.000536776	-0.0230887	-0.00288388	-0.00832144	-0.00352009	-0.00719413	0.027892	0.00204361
HG03844	1	0.0352955	0.000963243	-0.00460062	-0.0324102	-0.00404122	-0.0179886	0.00408893	-0.00232328	0.0185107	0.015752
HG03846	1	0.0427257	0.000640774	-0.0124652	-0.0296686	-0.00875346	-0.020331	-0.00274328	0.0140891	0.0280489	0.0294124
HG03848	1	0.0359055	-0.00333964	-0.00763057	-0.0323939	-0.00657067	-0.024094	-0.00723599	0.0246223	0.0381833	0.0228091
HG03849	2	0.0369776	-0.00126187	-0.00813606	-0.0279172	-0.00333289	-0.022588	-0.00428896	-0.00764495	0.0432277	0.125959
HG03850	1	0.0352198	0.00499103	-0.0120911	-0.0277332	0.00592962	-0.0181817	0.00329517	0.00851886	0.0480352	0.0594495
HG03851	1	0.0290785	-0.000639268	-0.0132028	-0.0408562	-0.00173758	-0.0199841	-0.0229468	0.0140988	0.0445444	0.0033659
HG03854	1	0.035642	0.00588471	-0.0192145	-0.0386055	-0.00461146	-0.019528	-0.0122285	0.0525939	0.0474103	0.033046
HG03856	1	0.0747617	-0.0332179	0.0191742	-0.0167896	-0.029828	-0.0194256	0.0273397	-0.00865279	0.016394	-0.0085205
HG03857	2	0.0309833	-0.00617417	-0.00243557	-0.0225427	0.00136974	-0.00834956	0.0107446	-0.00616182	0.0172346	-0.00374502
HG03858	2	0.0515532	-0.00700755	0.00369872	-0.04012	-0.0171705	-0.0270587	0.0142434	0.00158452	0.0126614	0.0291068
HG03861	2	0.0591128	-0.0803076	-0.129471	0.157322	0.0396279	0.0416613	-0.0239484	0.00779964	-0.019891	0.0151657
HG03862	2	0.0106889	0.0112326	-0.0280121	-0.0164257	0.0133137	-0.0136185	-0.0149122	0.0327045	0.0791049	-0.0783793
HG03863	2	0.0099483	0.00935665	-0.0168802	-0.0101085	0.0028578	-0.0103094	-0.00484011	0.0190364	0.0560514	-0.0398676
HG03864	1	0.0155439	0.0111673	-0.0235261	-0.0231228	0.0109785	-0.0115643	-0.00573331	0.00585512	0.0702795	-0.0332646
HG03866	1	0.0393758	0.00719707	-0.0138422	-0.0651597	0.00165339	-0.0652695	-0.284106	-0.065287	-0.0837715	-0.000938278
HG03867	1	0.0578539	-0.0147634	0.0190398	-0.013706	-0.0176847	-0.0160384	0.0362085	-0.00142083	0.0148183	-0.0274999
HG03868	2	0.00591346	0.0164569	-0.0189675	-0.0197784	0.0091851	-0.0100741	-0.00372823	0.0186609	0.0633675	-0.0519405
HG03869	1	0.0155904	0.0110339	-0.0209041	-0.0171969	0.0157376	-0.0163433	-0.0061206	0.0135792	0.0706791	-0.044791
HG03870	1	0.0166728	0.00426085	-0.0173028	-0.00522925	0.00932056	-0.0162634	0.0127596	0.0163757	0.0567894	-0.0513173
HG03871	1	0.021617	0.00247417	-0.022282	-0.00927564	0.0121122	-0.0155431	-0.0149228	0.0145056	0.049191	-0.0593402
HG03872	1	0.0153641	0.00464535	-0.0163645	-0.0256917	0.00871108	-0.00705828	0.00180931	0.0176962	0.0571195	-0.0450067
HG03873	2	0.052928	0.00675276	-0.0158753	-0.107794	-0.00533448	-0.135054	-0.583816	-0.170762	-0.197703	-0.0204391
HG03874	2	0.0213156	0.00716211	-0.00864974	-0.0134232	0.000652948	-0.00891695	0.0210727	-0.00431249	0.0106279	-0.00164719
HG03875	1	-0.0186607	0.0397692	-0.0168968	-0.00782952	0.0204935	-0.0097632	-0.00224041	0.00439575	0.00981384	-0.0488945
HG03882	2	0.0153194	0.0127766	-0.0183065	-0.0170034	0.00960048	-0.0147127	0.00455622	0.0253053	0.07442	-0.0607434
HG03884	2	0.0291505	0.00141954	-0.0227528	-0.0468683	-0.0101648	-0.027311	-0.0054377	0.0672441	0.0341112	-0.013491
HG03885	1	0.0321419	0.00359458	-0.00671735	-0.0301561	0.000171553	-0.0201933	-0.00709073	0.0126158	0.0374517	0.0298288
HG03886	2	0.0360656	0.000851703	-0.0189389	-0.0313114	0.00495828	-0.0170745	-0.0197035	0.0226768	0.0517809	0.0241196
HG03887	1	0.0260198	-0.00139198	-0.00891365	-0.0269122	-0.00942988	-0.0147183	0.00205642	0.0201037	0.0441849	-0.0181107
HG03888	2	-0.0183167	0.0264475	-0.00703103	-0.00351251	0.0163366	-0.00943082	0.000736813	0.0013643	0.0270373	-0.0011888
HG03890	1	0.0292832	-0.00399357	-0.0118022	-0.0390678	-0.0129617	-0.0182114	-0.00729989	0.0232667	0.0482353	0.0203228
HG03894	2	0.0414284	-0.0100138	-0.00671829	-0.0251816	-0.00863115	-0.0272487	-0.00312624	0.00893018	0.0578699	0.238044
HG03895	2	0.0315466	0.00251098	-0.0141397	-0.052645	-0.00117021	-0.0115455	-0.0295334	0.0433399	0.090002	0.0301024
HG03896	1	0.0522642	-0.00864689	-0.00874754	-0.0377571	-0.0209732	-0.0312922	-0.0016367	0.00506445	0.0810199	0.435369
HG03897	2	0.0238683	0.00591651	-0.00811072	-0.030229	0.00484185	-0.0139003	-0.0123256	0.0189276	0.0519947	0.0126348
HG03898	2	0.0454237	-0.00788382	-0.012611	-0.120291	0.00621453	0.253808	-0.0277192	-0.0127563	-0.00821795	-0.0183539
HG03899	1	0.0716382	-0.0153725	-0.029063	-0.230269	0.0242124	0.565686	-0.0389381	-0.0407927	-0.0654964	0.0270958
HG03900	1	0.0317275	0.00140646	-0.00982786	-0.0366383	0.00561082	-0.0237891	-0.0171364	0.0216397	0.0744367	0.0186334
HG03902	1	0.0217014	-0.000301224	0.00391145	-0.00320834	-0.000479454	-0.0224608	0.0483268	-0.0449733	-0.0655755	0.0178143
HG03905	1	0.0264541	0.00255264	0.0153969	-0.00535918	-0.0071713	-0.0233506	0.0413885	-0.0360358	-0.0586895	0.018071
HG03907	2	0.0300339	-0.00335579	0.01578	-0.0084271	-0.00419922	-0.0227494	0.0460275	-0.0513003	-0.0642972	-0.0105098
HG03908	1	0.0231922	-0.00195576	0.00349122	-0.00913081	-0.00219482	-0.0158977	0.0424747	-0.0286039	-0.0571698	-0.0133302
HG03910	2	0.0223253	0.0021815	0.00751044	-0.0109346	-0.00650349	-0.026705	0.0459746	-0.0442173	-0.0667746	-0.00350046
HG03911	1	0.019734	-0.00235988	0.0142625	-0.0145608	0.00441201	-0.0141494	0.0335594	-0.0257606	-0.0576057	0.0181423
HG03913	2	0.0262505	0.0028088	0.00917144	-0.0055462	-0.0120872	-0.0173681	0.0511122	-0.0362262	-0.063091	0.000567544
HG03914	1	0.0273016	7.01834e-05	0.00577132	0.000834035	-0.0093393	-0.0111193	0.0467032	-0.0340525	-0.0652259	0.00276541
HG03916	2	0.0309552	0.00117786	0.00756502	-0.00448724	-0.0104822	-0.0261979	0.0542679	-0.0506194	-0.0580084	0.0109114
HG03917	1	0.0226969	-0.000184401	0.00290699	-0.00732728	-0.00457101	-0.0156598	0.0486977	-0.0371795	-0.0559264	-0.00762703
HG03919	2	0.00899408	0.0113856	0.00127594	-0.00349035	0.00403624	-0.0259532	0.0184318	-0.0241384	-0.0192094	-0.00993321
HG03920	1	0.0334639	-0.00383263	0.0145461	-0.00224503	-0.0122432	-0.0119213	0.0315214	-0.0415505	-0.0516302	-0.00683278
HG03922	2	0.0316861	-0.00218108	0.0139712	-0.0188633	-0.0096551	-0.00345012	0.0365401	-0.0347976	-0.0726501	-0.011523
HG03925	2	0.0238928	-0.00145379	0.00755843	-0.00459337	-0.00354669	-0.0198782	0.043841	-0.0336736	-0.0562571	0.0113926
HG03926	1	0.0242506	0.00206409	0.00890704	-0.00643537	-0.00606684	-0.0211162	0.0531574	-0.0347708	-0.0569342	-0.0145798
HG03928	2	0.0311875	-0.00159215	0.00509843	-0.0100331	-0.00573835	-0.0174136	0.0346141	-0.0416368	-0.0633254	0.00218373
HG03931	2	0.0297381	-0.000725276	0.00673068	-0.00216086	-0.00402735	-0.0260156	0.0489812	-0.0435372	-0.0743564	0.00803766
HG03934	2	0.0226152	0.000327559	0.0141913	-0.0078116	-0.00939757	-0.019656	0.0347662	-0.0330921	-0.0570642	0.00942324
HG03937	2	0.0208704	-0.00571372	0.00989071	0.00304044	-0.0025909	-0.0145893	0.0430938	-0.0512293	-0.0585727	0.0140738
HG03940	2	0.041514	-0.026852	0.00956514	0.00147612	-0.0135767	-0.010515	0.0216726	-0.0215455	-0.014262	-0.00917586
HG03941	1	0.0463976	-0.0274535	0.0120712	-0.00850823	-0.0196604	-0.0187135	0.0387227	-0.0241072	-0.0268884	-0.00013127
HG03943	1	0.0366172	-0.00112332	-0.0151967	-0.0334653	-0.00637835	-0.0149089	-0.0144942	0.0374622	0.076446	-0.00457745
HG03944	2	0.0279245	0.0052058	-0.0105319	-0.02973	-0.00231087	-0.0303979	-0.0145283	0.00676122	0.0381929	0.0172465
HG03945	2	0.0242832	0.00513638	-0.00799762	-0.0176112	0.00513165	-0.00912584	-0.00438828	0.00242899	0.0361305	-0.00222122
HG03947	2	0.03299	-0.00373354	-0.00678873	-0.0146689	-0.00826644	-0.0154149	0.0132731	0.01024	0.0180115	-0.0025773
HG03949	2	0.0312182	0.00466519	-0.0127301	-0.0226655	0.00218486	-0.023462	-0.00569855	0.0196521	0.0579713	-0.00493584
HG03950	1	0.0334876	-0.00484278	-0.00320774	-0.0235305	-0.00200861	-0.0255868	0.00700338	-0.00342509	0.0293345	0.0229253
HG03951	2	0.0251002	0.00699263	-0.00908277	-0.032884	0.000289986	-0.0149582	-0.00217463	0.0115979	0.0313869	-0.0173267
HG03953	1	0.0188859	-0.00143901	-0.00543659	-0.0315914	-0.00299814	-0.0101349	-0.00875924	0.0188095	0.0396969	0.014142
HG03955	2	0.0396995	-0.00853454	-0.0190017	-0.121533	0.0112951	0.255176	-0.0289165	-0.0119071	-0.00273222	-0.0238012
HG03960	1	0.0276164	-0.00177485	-0.0116467	-0.00861767	-0.00433925	-0.00981365	0.000515518	-0.00394478	0.0385642	-0.0418782
HG03963	1	0.0307028	-0.00379344	-0.0074964	-0.0245952	-0.00354518	-0.0111543	-0.00340045	0.00924225	0.0219767	-0.00810898
HG03965	1	0.0426471	-0.0122544	-0.0122397	-0.0077327	-0.00321844	-0.0114221	0.021015	-0.00601008	0.00677279	-0.0257409
HG03967	1	0.015169	0.0129468	-0.0127085	-0.0142122	0.0104823	-0.00354052	-0.0134934	0.0158388	0.0689837	-0.0553619
HG03968	2	0.0187594	0.00349201	-0.00678135	-0.0180316	0.0106547	-0.0131058	0.000657385	0.0131254	0.0735119	-0.0494668
HG03969	1	0.0184573	0.00505362	-0.015117	-0.0193923	0.00561452	-0.0169419	-0.00259702	0.0202707	0.0578886	-0.0561861
HG03971	1	0.0193982	0.0111059	-0.0142888	-0.0136302	0.00672718	-0.0145116	-0.0121847	0.0060943	0.0553062	-0.0377818
HG03973	2	0.0158467	0.00347214	-0.0255347	-0.0147974	0.00882273	-0.00608589	-0.0050074	0.0142036	0.0421887	-0.0266976
HG03974	1	0.0243685	0.00536824	-0.0209189	-0.00441045	0.00700968	-0.00457516	-0.0044594	0.0164722	0.0401767	-0.0305449
HG03976	1	0.0214362	0.00112928	-0.00541213	-0.013056	0.00439461	-0.00862525	0.000407585	-0.00464106	0.043565	-0.0234778
HG03977	2	0.07105	-0.0304613	0.0176262	-0.0209147	-0.0293102	-0.010874	0.0111466	-0.00363114	0.0253676	0.00157036
HG03978	1	0.0370928	-0.0145339	-0.00827336	0.00738164	-0.00652329	-0.00845073	0.00511577	-0.00391526	0.00753297	0.00322539
HG03985	1	0.0533565	-0.0106702	-0.000605563	-0.0325712	-0.0146345	-0.0177063	0.00749941	0.00494633	0.0191683	-0.00675323
HG03986	2	0.0265843	0.00018264	-0.0087933	-0.0301591	0.00305825	-0.0103675	-0.0187833	0.0150028	0.0381475	0.00865529
HG03989	2	0.0280538	0.00332931	-0.00900202	-0.0239458	0.0066907	-0.0211711	-0.0078109	0.00932525	0.0402162	0.0296582
HG03990	1	0.0347325	-0.00932371	-0.00631616	-0.0295072	-0.0114907	-0.0112961	0.000300251	-0.0021296	0.0167394	0.0119067
HG03991	1	0.0336683	-0.00475886	-0.0112711	-0.0794833	-0.000479103	0.166896	-0.0182739	0.000422217	0.00587724	-0.010281
HG03995	2	0.0437471	-0.0026301	-0.00968356	-0.0276806	-0.00639006	-0.0224128	-0.00449163	0.00966998	0.0566664	0.22056
HG03998	1	0.0495325	0.00754672	-0.015832	-0.10606	-0.00310708	-0.137283	-0.573657	-0.169773	-0.196091	-0.0230642
HG03999	1	0.0341049	-0.00185775	-0.0038414	-0.0190331	0.0011967	-0.0165288	0.00345524	0.0104379	0.0218799	-0.00702159
HG04001	2	0.0299338	-0.0106491	-0.00543836	-0.00652619	0.0042399	-0.00700034	0.0137673	-0.0079302	0.0168375	-0.0193242
HG04002	1	0.0181392	0.00379227	-0.000888384	-0.00933798	0.00622931	-0.0152215	0.00871344	-0.00383782	0.0327154	-0.0424417
HG04003	1	-0.013769	0.0326716	-0.0175143	-0.00858079	0.0232394	-0.00117665	0.00316228	-0.000961962	0.0070327	0.0019883
HG04006	1	0.0495699	-0.0129872	0.000437179	-0.025757	-0.016813	-0.0133682	0.00272487	0.00797974	0.0289654	-0.0198102
HG04014	2	0.0339836	-0.00507986	-0.00191125	-0.01235	-0.00950678	-0.0137774	0.0162387	-0.00868842	0.0186645	-0.00721603
HG04015	1	0.0267499	-0.00449846	0.00172136	-0.0205302	-0.00407213	-0.0193227	-0.00723661	0.00806285	0.036965	0.0019283
HG04017	1	0.0515879	-0.0755506	-0.135054	0.160129	0.0520871	0.0440032	-0.0252068	0.00814914	-0.0238526	0.0234587
HG04018	2	0.0131412	0.014313	-0.0167803	-0.014549	0.0101525	-0.0102409	-0.016038	0.0223117	0.0702505	-0.0581327
HG04019	1	0.0154942	0.00647313	-0.0269828	-0.0096457	0.0123579	-0.00734451	-0.00421422	0.00916399	0.0549113	-0.0447992
HG04020	1	0.0111607	0.0206388	-0.0146671	-0.013063	0.00892882	-0.0062133	0.0036394	-0.01438	0.00731834	-0.0218316
HG04022	1	0.0245812	0.000528145	-0.0151997	-0.00557937	0.00739878	-0.00198637	0.00498252	0.0113434	0.0295979	-0.0213818
HG04023	1	0.0683556	-0.0887973	-0.142629	0.178833	0.038433	0.0435995	-0.0463257	0.0146052	-0.0237912	0.0159495
HG04025	2	0.0650346	-0.0800392	-0.131833	0.181065	0.0413498	0.0470391	-0.0341408	0.0214646	-0.0114203	-0.00165571
HG04026	2	0.0668215	-0.0856546	-0.133477	0.179838	0.0442929	0.0375942	-0.0317713	0.0148688	-0.0230405	0.00391023
HG04029	2	0.0279957	-0.000959879	-0.018413	-0.0224616	0.00883936	-0.0125559	-0.00313633	0.0277136	0.0367129	-0.0130538
HG04033	1	0.0369311	-0.00451539	-0.00609309	-0.0262876	-0.00973752	-0.00890146	0.00263093	0.0146971	0.0298282	-0.00129702
HG04035	2	0.0290177	0.00440041	-0.0152379	-0.0436611	0.00785022	-0.0230128	-0.0210141	0.0307892	0.0413719	0.0201183
HG04038	2	0.0263929	-0.00367358	-0.00290562	-0.0244081	-0.00436859	-0.0115504	0.00251007	0.0167168	0.0271691	-0.0133159
HG04039	1	0.0350547	-0.00185811	-0.00868633	-0.0257494	0.00192034	-0.0177212	0.0041196	0.0042754	0.0301272	0.0201553
HG04042	2	0.0303885	0.0035301	-0.00260893	-0.0252787	0.00205308	-0.0127687	-0.000943635	0.0337509	0.0317502	-0.011501
HG04047	2	0.0387611	-0.00902056	0.000785188	-0.0363066	-0.00821028	-0.0103019	-0.0106014	0.00310227	0.0215398	-0.00326028
HG04054	2	0.0637961	-0.0796095	-0.114588	0.157146	0.0360646	0.0376133	-0.0167513	-0.00143388	-0.0124965	0.00235718
HG04056	1	0.0560494	-0.0866863	-0.142005	0.182065	0.0428202	0.0469994	-0.0150301	0.00887265	-0.0266366	0.00310724
HG04059	2	0.0151834	-0.00144677	-0.0131021	-0.00474399	-0.00227122	-0.0109325	-0.00807721	-0.00276128	0.0339465	-0.0319272
HG04060	1	-0.010762	0.028688	-0.00803428	-0.0100288	0.01157	-0.00945818	0.00826938	-0.00372726	0.0227868	0.00302763
HG04061	1	0.0686307	-0.033461	0.00495063	-0.0144998	-0.0255027	-0.013185	0.0170703	-0.00577533	0.0113014	-0.0100783
HG04062	2	0.060913	-0.0219619	0.00581844	-0.0212958	-0.0150538	-0.0174136	0.00988429	0.00330777	0.017936	-0.00738713
HG04063	2	0.0555814	-0.0830886	-0.121476	0.153654	0.0350214	0.0385934	-0.0252259	0.00437407	-0.0100745	0.0145338
HG04070	2	0.0307067	-0.00727089	-0.0181296	-0.00639291	0.00557459	-0.0232252	-0.000795332	-0.000661105	0.0579122	-0.0346134
HG04075	2	0.0386808	-0.00347863	-0.00685841	-0.0282925	-0.0110409	-0.0115165	-0.00747628	0.0192602	0.0171757	-0.011794
HG04076	2	0.0205217	0.000443387	-0.00386675	-0.00559389	0.00225555	-0.0151357	0.00374188	0.00750146	0.03263	-0.0117185
HG04080	1	-0.00169182	0.0261823	-0.0150338	-0.0130802	0.018571	0.00101657	-1.80722e-05	-0.00254797	0.0164795	0.0102605
HG04090	2	0.0200332	0.00937736	-0.0168297	-0.0178446	0.0111029	-0.0159523	0.00187367	0.0122977	0.0694514	-0.0615416
HG04093	1	0.0187832	0.00747606	-0.0174069	-0.0217119	0.0179228	-0.0100647	-0.00762135	0.00904736	0.0687092	-0.0770662
HG04094	1	0.0288693	-0.00833787	-0.00449863	-0.0132919	-0.00559194	-0.00729476	0.00841626	-2.28741e-05	0.0180722	-0.014472
HG04096	1	0.0614978	-0.0817591	-0.132491	0.170263	0.0423095	0.0498323	-0.031775	0.0100204	-0.0270974	-0.00911623
HG04098	1	0.022861	-0.00444401	-0.00775532	-0.0122573	0.000229901	-0.00272139	0.0131415	-0.00793583	0.0148563	-0.00887676
HG04099	2	0.0237261	-0.00092349	0.00130151	-0.019517	-0.00238737	-0.0195092	0.0045869	0.00113015	0.0257113	-0.017537
HG04100	1	0.0324581	-0.00631625	0.00171607	-0.0184766	-0.0096442	-0.0106418	0.0166576	-0.0100839	-0.00526548	-0.00814939
HG04106	2	0.0307464	0.00183162	-0.0209601	-0.0318443	-0.00493091	-0.0159628	-0.0314529	0.0213774	0.0873851	0.026028
HG04107	1	0.0298554	0.00330319	-0.0125362	-0.0419707	0.000715462	-0.0318081	-0.0167898	0.0216029	0.0949397	0.0317689
HG04118	2	0.0243567	0.00411961	-0.0159639	-0.0175948	-0.00544911	-0.00609594	0.0100509	0.0150814	0.0507377	-0.0175903
HG04131	1	0.0251069	0.00312435	0.00175314	-0.0032358	-0.00473189	-0.0134783	0.0276878	-0.0416386	-0.05366	-0.0181822
HG04134	1	0.0236838	-0.00108214	0.00454349	0.002588	0.00177945	-0.00821061	0.0435238	-0.0383306	-0.0543184	-0.01374
HG04140	1	0.0398141	-0.00445861	0.0144944	-0.0126669	-0.0099277	-0.0230775	0.0529527	-0.0312353	-0.0733143	-0.00800128
HG04141	2	0.0224135	0.00286758	0.0030079	-0.00761903	-0.0082274	-0.0203162	0.0562914	-0.0405771	-0.0653423	0.0103669
HG04144	2	0.00524952	0.0124038	0.00632406	4.41905e-05	-0.000844382	-0.00736645	0.0283002	-0.0231456	-0.029048	-0.00900876
HG04146	1	0.0228912	-0.000695195	0.0101244	-0.00422297	-0.013361	-0.0197911	0.0389963	-0.0290162	-0.0672849	0.00952354
HG04152	1	0.025144	-0.00526428	0.012086	-0.0104132	-0.00699407	-0.0221531	0.0450302	-0.041874	-0.0647791	-0.00696773
HG04153	2	0.024322	0.00729988	0.00844765	-0.0175272	-0.0105071	-0.00957814	0.0447686	-0.0322231	-0.0665162	0.0121177
HG04155	1	0.0301671	0.00207363	0.00599474	-0.0133966	-0.0116866	-0.0223444	0.0406152	-0.0443854	-0.0637894	0.021581
HG04156	2	0.0172221	-0.00462048	0.00911563	-0.0184125	-0.000901411	-0.011789	0.0348308	-0.0330652	-0.067829	-0.00954395
HG04158	1	0.0202186	-0.00157581	0.0107669	-0.0122838	-0.00667091	-0.0173203	0.0492653	-0.0365775	-0.073829	-0.00860472
HG04159	2	0.0238754	-0.000127556	0.0072863	-0.0137198	-0.00289913	-0.00776218	0.0302152	-0.0382708	-0.0630064	0.0146205
HG04161	1	0.0359902	-0.00238258	0.0198991	-0.0124329	-0.0170856	-0.0164836	0.0698953	-0.0645339	-0.0920472	0.0313511
HG04162	2	0.035376	0.000689136	0.016621	-0.0139164	-0.0155177	-0.0206787	0.0774151	-0.0636639	-0.0891537	0.0174659
HG04164	1	0.0142718	-4.49211e-05	0.0112753	-0.00938068	-0.0139139	-0.021052	0.041166	-0.0417766	-0.061096	-0.00281418
HG04171	2	0.0301133	-0.00166708	0.0111269	-0.00132158	-0.00615601	-0.0179299	0.0485124	-0.0360569	-0.0587496	-0.0085141
HG04173	1	0.0284183	-0.00327593	0.0108058	-0.0101414	-0.00279831	-0.0266189	0.0465712	-0.0283579	-0.0443064	0.0147787
HG04176	1	0.0291041	-0.00202345	0.0129795	-0.0113258	-0.000516879	-0.0154528	0.0349948	-0.0345652	-0.0651182	-0.00424627
HG04177	2	0.0255221	0.00859596	0.012175	-0.00104932	-0.00362021	-0.0111689	0.0382458	-0.0378702	-0.0637259	0.00580176
HG04180	2	0.0222591	-0.00161602	0.0114969	-0.00638968	-0.000547169	-0.0187074	0.0355462	-0.0304041	-0.0559218	0.00139339
HG04182	1	0.0290533	-0.00937396	0.00670067	-0.00889142	-0.00306847	-0.00995117	0.0374166	-0.0366321	-0.0538184	0.00368782
HG04183	2	0.0200758	0.00492027	-0.00566218	-0.00736597	-0.00100604	-0.0216611	0.0523662	-0.0421883	-0.0742663	0.000280676
HG04185	1	0.0353291	-0.0201623	0.0100009	-0.00867926	-0.0123383	-0.0135896	0.0284445	-0.0176559	-0.0279308	0.00966571
HG04186	2	0.0351743	-0.0280256	0.00486455	-0.00960168	-0.0197702	-0.0125766	0.0323543	-0.0135068	-0.0234436	0.00714508
HG04188	1	0.0260507	-0.00228186	0.0110357	-0.00489269	-0.00736887	-0.0112278	0.0458018	-0.0396272	-0.0543362	-0.00368817
HG04189	2	0.0282675	-0.000921481	0.0192059	-0.00948951	-0.00413476	-0.0138133	0.0453107	-0.0389057	-0.05567	0.00177043
HG04194	1	0.0205527	0.00100742	0.0122688	-0.00499336	-0.0091045	-0.0201602	0.0462396	-0.0315798	-0.0568644	-0.0201976
HG04195	2	0.027352	-0.00435994	0.00653442	-0.00939602	-0.00973234	-0.0110072	0.0501104	-0.0348524	-0.0628567	-0.00981645
HG04198	1	0.014752	0.00781475	-0.0173911	-0.0245998	0.01356	-0.0136427	-0.0104396	0.0179408	0.066052	-0.0533295
HG04200	2	0.0103894	0.0138943	-0.0156315	-0.0284771	0.00612276	-0.0088687	-0.00735699	0.0157899	0.0620301	-0.062656
HG04202	2	0.0285719	-0.0023996	-0.00578386	-0.0206146	0.00809359	-0.00965554	0.0165454	0.0129316	0.0169825	-0.000858268
HG04206	1	0.0109333	0.012563	-0.0163732	-0.0233132	0.00983141	-0.0118338	-0.0132717	0.00832536	0.0528962	-0.0302378
HG04209	2	0.0247764	0.00144539	-0.0123227	-0.0135471	0.000373919	-0.00609694	0.000165626	0.0102163	0.0489835	-0.0196271
HG04210	1	0.0349229	-0.013321	-0.00378609	-0.025762	0.00677625	-0.0122224	-0.00501594	0.021584	0.0277054	-0.0118121
HG04211	1	0.0142099	0.0115915	-0.0338791	-0.019404	0.0194498	-0.00475172	-0.0183109	0.017486	0.0955582	-0.175571
HG04212	2	0.0111175	0.00907702	-0.0221991	-0.0274175	0.0152887	-0.0127587	-0.00596129	0.0197023	0.0763535	-0.0662749
HG04214	2	0.00706367	0.019986	-0.0218768	-0.0197849	0.0128839	-0.0143918	-0.00737541	0.0275816	0.0666524	-0.036241
HG04216	2	0.0179441	0.00209642	0.00342003	-0.0149854	0.000486406	-0.00618664	0.00887957	-0.00405433	0.0139978	-0.0205496
HG04219	1	0.0139893	-0.00031657	-0.0110734	-0.0160212	0.00971647	-0.00807925	-0.0109194	0.0121047	0.0395077	-0.0201593
HG04222	1	0.0257184	-0.00305669	-0.00403553	-0.0107396	-0.00340389	-0.0152253	0.00295714	-0.0100427	0.0176208	-0.0174212
HG04225	1	0.0133331	0.0102051	-0.0248585	-0.0177294	0.0205846	-0.00995841	-0.00703831	0.0181546	0.0619501	-0.0274598
HG04227	2	0.0428855	-0.0101715	0.00312767	-0.0182853	-0.0178458	-0.0160071	0.0132953	-0.00742792	0.00665145	0.0294346
HG04229	1	0.0324383	-0.00514461	-0.000379485	-0.0232632	-0.00139305	-0.0225023	0.000714294	0.00931408	0.0202429	-0.000122885
HG04235	1	0.016056	-0.0019135	-0.00481538	-0.0155192	0.00800717	-0.0159489	0.0104567	0.0026455	0.0178209	0.00149966
HG04238	1	0.0246532	-0.0104695	-0.00678142	-0.00980961	0.000925075	-0.00568672	-0.00163414	-0.00598233	0.0259091	-0.0225288
HG04239	1	0.0357048	-0.00445953	-0.00905596	-0.0234678	0.00052047	-0.0128746	-0.00185065	0.00946869	0.0423222	-0.00903843
NA20845	1	-0.0261058	0.0269683	-0.0194865	0.00133547	-0.00138773	0.00321052	-0.00311597	-0.00291666	-0.0146711	-0.0135787
NA20846	1	-0.0512692	0.0226256	-0.0102287	0.00370922	0.0291965	0.0100698	0.0125323	-0.00660281	-0.00816156	-0.0371504
