IID	Sex	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
NA19380	1	-0.0408075	0.0504633	-0.0687234	0.00439941	-0.00569838	-0.00136563	0.0078259	-0.00304232	-0.0208386	0.00110692
NA19383	1	-0.0350553	0.0484804	-0.0708837	-0.00558727	0.000307618	-0.00400084	-0.00715015	0.0111372	-0.0231848	0.00826297
NA19384	1	-0.0284736	0.0630323	-0.0684261	0.00195041	-0.00164402	-0.00478319	0.00666835	0.0067968	-0.0200259	0.0119114
NA19385	1	-0.0364217	0.0477294	-0.0692695	0.00740128	0.00171283	-0.00677826	-0.0108218	0.00415705	-0.00850924	0.00234839
NA19390	2	-0.0348616	0.0518413	-0.0668822	0.00179879	0.000687854	0.000267143	-0.00406338	0.0106416	-0.013499	0.0173816
NA19391	2	-0.0250831	0.0563344	-0.061235	0.00727742	0.000252328	-0.00452797	0.00119366	0.00983008	-0.0125575	0.0100261
NA19393	1	-0.0320877	0.0549066	-0.0717723	0.00342788	-0.00472805	0.00318544	-0.00671634	0.00527681	-0.017002	0.00166757
NA19394	1	-0.0336462	0.0532389	-0.0674797	0.00378769	-0.00555352	-0.00581008	0.00744977	-0.00204859	-0.0191312	0.00253486
NA19395	2	-0.0361709	0.04672	-0.0648438	0.000688336	0.00328645	0.00419375	0.000543508	0.00783475	-0.0138129	0.0111529
NA19397	1	-0.0321837	0.0580637	-0.0727337	0.000718993	-0.00363695	-0.0119971	0.00837863	0.0090712	-0.029838	0.0173411
NA19399	2	-0.0260624	0.054106	-0.0616385	0.00955113	-0.00196723	0.00123921	0.00176491	0.00113257	-0.0164324	0.00390338
NA19401	2	-0.0380179	0.049524	-0.0625919	0.00806577	0.0109333	0.000575707	0.000747914	-0.00339106	-0.0139995	0.019372
NA19403	2	-0.0382199	0.0449643	-0.0576319	-0.00188873	-0.00332033	0.00738417	-9.33398e-06	-7.35961e-05	-0.0280152	0.0131272
NA19404	2	-0.0314217	0.0514075	-0.0657347	0.00279872	-0.00398993	-0.00458108	-0.00177909	-0.00864543	-0.02092	0.00303094
NA19428	1	-0.0316928	0.0527064	-0.0686272	-0.00507283	-0.00296837	-0.00332711	-0.00224086	-0.00493347	-0.0175214	0.0107883
NA19429	1	-0.0330181	0.0497978	-0.0655737	0.00503771	0.0132255	-0.000294022	0.00757216	-0.00291031	-0.00666388	-0.000430873
NA19430	1	-0.0367604	0.0599505	-0.0768864	0.00309371	0.00427756	0.00446162	-0.00309702	0.00641807	-0.0242432	0.00280063
NA19431	2	-0.0291358	0.0549059	-0.0660301	0.0091038	0.00564088	-0.0103166	-0.000648941	-0.000633295	-0.022255	0.00341318
NA19434	2	-0.0374134	0.0551335	-0.071987	-0.00348006	-1.08324e-05	-0.0043458	0.00308296	-0.00679346	-0.0363871	0.00365891
NA19435	2	-0.0366751	0.0490468	-0.0636776	0.00151219	0.00216287	0.0024032	0.00279899	-0.011946	-0.00494912	0.00737315
NA19436	2	-0.0327361	0.053342	-0.0632402	-0.00181682	-0.00376209	-0.000404118	-0.000354341	0.00145596	-0.0224642	0.0183917
NA19437	2	-0.0399315	0.0449884	-0.0633666	-0.00279283	0.000418004	0.00222241	0.000550016	0.00243051	-0.0150302	0.00772225
NA19438	2	-0.0274571	0.0501176	-0.0614795	-0.00406732	0.00342837	-0.00136308	0.00414656	0.000834546	-0.0197082	0.00701484
NA19439	2	-0.0309058	0.0537808	-0.0675456	-0.0104973	-0.00781929	0.00244867	0.000906932	0.00993097	-0.0144346	0.0105794
NA19440	2	-0.031942	0.0494369	-0.0597846	-0.00499878	0.00408739	-0.00334866	0.00110212	0.00599917	-0.0114179	0.00590964
NA19443	1	-0.0354399	0.0504897	-0.066785	0.00400554	0.00838404	-6.17959e-05	0.00301599	-0.00287302	-0.00140762	0.00640164
NA19445	2	-0.0310197	0.0515979	-0.0600684	-0.0029344	0.00168362	0.0101318	-0.000686903	0.0023679	-0.0200538	0.00629686
NA19446	2	-0.0334129	0.0570666	-0.067205	-0.00554462	0.00148558	-0.00716999	0.0053552	0.00120118	-0.0219639	0.00111872
NA19448	1	-0.038702	0.0527758	-0.0723718	-0.00373701	0.00325984	0.00907063	0.00229841	0.00130193	-0.0161074	0.00939561
NA19449	2	-0.0307462	0.0483156	-0.0608489	0.00319182	-0.00361019	-7.82069e-05	0.00263193	-0.00254557	-0.012489	-0.00162573
NA19451	1	-0.0353829	0.0613399	-0.0749201	-0.000910961	0.00418824	-0.00621908	-0.00244276	0.0140721	-0.0406302	0.0224333
NA19452	1	-0.0419709	0.0552872	-0.0762627	9.91097e-06	0.000157285	0.000135674	-0.0111502	0.0161662	-0.0383707	0.0157286
NA19454	1	-0.0321096	0.0510774	-0.059004	0.0105488	-0.00489957	0.000372072	0.00464831	1.24729e-05	-0.0104276	0.00568613
NA19455	1	-0.0343588	0.0488637	-0.0661419	0.00258995	0.000227693	0.00166873	-0.00530866	-0.0073265	-0.023728	0.005637
NA19456	2	-0.0310289	0.0505757	-0.0627394	0.00444328	0.0011289	0.00403436	-0.00270032	-0.00357628	-0.0183196	0.00172448
NA19457	2	-0.030621	0.0483581	-0.0628067	-0.00577669	0.00887152	-0.00488035	-0.00512525	0.00440079	-0.00641502	-0.00346306
NA19461	1	-0.0323228	0.0531289	-0.0646287	-0.00430986	-0.00856505	-0.00468929	-0.00886627	-0.0018315	-0.0272543	0.0101025
NA19462	2	-0.0263371	0.0548918	-0.0589471	0.00182928	0.0060833	-0.016755	-0.000365823	0.00311762	-0.00419657	-0.00394142
NA19463	2	-0.0362463	0.0460008	-0.0665359	0.0016678	-0.0112374	0.000764403	-0.000703669	-0.00995394	-0.0140641	0.00508083
NA19466	1	-0.038712	0.053551	-0.0693699	-0.0029902	0.00102301	-0.00571171	0.000522135	-0.00182331	-0.0219593	0.0128031
NA19467	2	-0.0388734	0.0500706	-0.0659513	-0.00166723	0.00847286	0.00746615	-0.000148196	0.0058773	-0.0245517	0.00980405
NA19468	2	-0.0340999	0.050915	-0.0658458	0.00240664	0.0013214	0.00301087	-0.00331021	0.000413626	-0.00803053	0.00407768
NA19471	2	-0.0364827	0.0497642	-0.0694331	0.00428119	0.00162729	0.002619	0.0023735	-0.000549937	-0.00813764	0.00749425
NA19472	2	-0.0381049	0.0479816	-0.0645442	0.00156551	0.00161749	0.0118456	0.00849447	-0.0116115	-0.00782305	0.000755227
NA19473	2	-0.0355715	0.0494302	-0.0663725	0.000362684	0.00387303	-0.00310719	-0.00311274	-0.00724527	-0.000164796	0.0106172
NA19474	2	-0.0353922	0.046276	-0.065242	0.0056465	0.0101516	-0.000390148	-0.00973868	-0.00153175	-0.00419518	-0.00476306
NA19475	2	-0.0360904	0.0464726	-0.0644712	0.00880769	0.00435865	0.00071075	0.000925844	0.000418706	-0.00511277	0.00182276
NA19625	2	-0.123585	-0.069542	0.0363968	-0.00486502	0.00796665	0.031853	-0.0243353	-0.00745175	-0.00933154	-0.0116459
NA19700	1	-0.0499081	-0.0271942	0.0235798	0.000421205	0.00972321	-0.0097168	-0.00636678	-0.000727839	-0.0114297	-0.0196707
NA19701	2	-0.0440366	-0.0220855	0.022666	-0.0017068	0.00229575	-0.00397506	0.00412565	-0.0117821	-0.00194661	-0.00426395
NA19703	1	-0.0419644	-0.0180342	0.0196321	-0.00727927	0.0421576	-0.0497636	0.0641098	-0.0234825	0.0102447	0.0184088
NA19704	2	-0.0391804	-0.0228241	0.0160692	-0.00388843	0.000146944	0.00962031	0.00476699	0.00165546	0.0041816	-0.0156531
NA19707	2	-0.0874943	-0.0415625	0.0249816	-0.00432992	0.0209327	-0.012108	-0.0196092	-0.0094813	-0.00683393	-0.00794636
NA19711	1	-0.0283666	-0.0168728	0.0152109	0.00646325	0.0246208	-0.0194865	0.0217243	-0.0192057	0.0125692	0.010227
NA19712	2	-0.0283051	-0.0166565	0.0150446	-0.00210153	-0.000876637	0.00240718	-0.0079158	-0.00849153	-0.00490358	-0.00668828
NA19713	2	-0.0810787	-0.042385	0.0282518	-0.00668169	0.0191255	-0.00124208	0.0227811	-0.014293	0.0111268	0.00510007
NA19818	1	-0.0818384	-0.0431408	0.0307454	-0.00458887	0.00439308	0.0125102	-0.00983952	-0.0110881	0.00461576	-0.0139607
NA19819	2	-0.0872326	-0.0486502	0.0225774	0.00916531	-0.0103987	0.0239656	0.00258577	-0.0118332	-0.00251394	-0.0176895
NA19834	1	-0.0729722	-0.0429952	0.0240872	0.0105431	-0.0042255	0.00812873	-0.000267529	-0.0175836	-0.000613759	-0.00629841
NA19835	2	-0.0485174	-0.0173322	0.0186655	0.00685536	-0.00114381	-0.0021367	-0.00599496	0.000938221	-0.0147146	-0.016223
NA19900	1	-0.0485716	-0.0279152	0.0196451	0.00339101	-0.0116892	0.0237995	-0.004334	-0.00432239	-0.00648727	-0.00747449
NA19901	2	-0.0200434	-0.0125761	0.00844548	0.00365685	0.00275538	-0.00465689	0.00908775	-0.00730313	0.00069146	-0.0181925
NA19904	1	-0.0651224	-0.0361051	0.0321489	-0.00597182	0.256779	-0.413525	0.399547	-0.169379	0.0897036	0.197363
NA19908	1	-0.028145	-0.00968034	0.0192048	0.00408054	-0.00827676	0.00631528	-0.012625	-0.0132571	-0.00658091	0.00689968
NA19909	2	-0.0317708	-0.018309	0.0155879	0.00261643	-0.00391352	-0.0111728	-0.00517797	0.00757608	-0.00274423	-0.00107732
NA19913	2	-0.0557651	-0.0319699	0.0306719	-0.00685802	0.260927	-0.413785	0.399805	-0.165997	0.0860025	0.196382
NA19914	2	-0.0903952	-0.0472405	0.0280583	-0.00207011	0.00295051	0.00930609	0.00655573	-0.00707066	0.000660948	-0.030055
NA19916	1	-0.0257427	-0.015664	0.0102158	0.00345385	0.00365441	0.0139186	-0.00318627	-0.00374341	-0.00597966	0.00169651
NA19917	2	-0.0188241	-0.0112508	0.0113045	-0.000167594	0.0120319	-0.00556546	0.00301611	-0.0126264	-0.00705112	-0.00630629
NA19920	1	-0.0200484	-0.0127977	0.0133382	0.0111656	-0.0136567	0.0147316	0.00931401	-0.0100006	-0.00129407	-0.0103504
NA19921	2	-0.138725	-0.075947	0.0339917	-0.00390626	0.000281749	0.0131248	-0.0100972	-0.0185456	-0.00656144	-0.0173264
NA19922	1	-0.0958004	-0.0511158	0.0296607	-0.00163193	0.00502614	0.00457534	0.00561401	0.00223956	0.000414275	-0.00790163
NA19923	2	-0.122846	-0.0660556	0.0323691	-0.00458596	0.00339088	0.00279636	-0.0120395	0.0151397	-0.0111867	-0.00929481
NA19982	1	-0.0343398	-0.0149719	0.0160251	0.00602727	-0.00370395	0.0100152	-0.00903072	-0.00382727	-0.0167904	-0.0140387
NA19984	1	-0.0373352	-0.0113388	0.0131836	-0.00461835	0.00468236	0.0188607	-0.0105357	-0.00670637	-0.000926258	-0.00809783
NA20126	1	-0.0949224	-0.0512768	0.0292229	-0.00261492	0.00297212	0.0156323	-0.0028382	-0.0107897	5.51425e-05	-0.00902599
NA20127	2	-0.0208726	-0.0119438	0.0116877	0.00681384	0.00108576	-0.00450129	-0.0144745	0.00839268	-0.00550864	-0.00282598
NA20274	2	-0.229634	-0.127995	0.0535563	-0.00847241	0.00402097	0.0262911	-0.0206633	-0.004798	-0.0121745	-0.0273655
NA20276	2	-0.0518854	-0.0237723	0.0180258	-0.000412138	-0.0020208	0.0242295	0.00328937	-0.0145438	1.19936e-05	-0.01836
NA20278	1	-0.162094	-0.0897569	0.0394077	-0.0084352	0.00418756	0.0103574	-0.00529036	-0.0093428	-0.000195994	-0.0127588
NA20281	1	-0.0485219	-0.0172688	0.0212447	0.000283474	0.000337965	0.0163236	-0.00824015	-0.000865419	0.000497393	0.0091751
NA20282	2	-0.0833184	-0.0467275	0.0237998	0.00222617	0.00584886	0.0185978	-0.0262538	-0.0144818	0.00504079	0.00371107
NA20287	2	-0.0447794	-0.023466	0.0183504	0.00416964	-0.0077891	0.0103646	0.00243876	-0.0121041	-0.00345277	-0.0141222
NA20289	2	-0.0638374	-0.031848	0.0228187	-2.35497e-05	0.000512743	0.0295641	-0.0145519	-0.00527294	-0.00884051	-0.00583973
NA20291	1	0.00889933	-0.00296598	0.00443045	-0.0106128	-0.00167382	0.00248861	-0.00119829	-0.00544802	0.0044611	0.0109599
NA20294	2	-0.0399257	-0.0138823	0.019315	0.0033281	0.0154056	-0.0206767	-0.00320202	0.0260679	-0.00876348	-0.00942471
NA20296	2	-0.0656492	-0.0343375	0.021129	-0.00145593	-0.000712973	0.0187763	-0.0461209	-0.0465244	0.0260145	0.0576417
NA20298	1	-0.0107742	-0.00303084	0.0143007	0.00520266	-0.00433661	-0.00241958	-0.0102162	-0.00862476	-0.0140645	-0.0121206
NA20299	2	-0.182628	-0.103539	0.0436918	-0.00681915	-0.00043713	0.0372769	-0.0136959	-0.0164373	-0.000548996	-0.0074387
NA20314	2	-0.312784	-0.176031	0.0643342	-0.012562	0.000116512	0.0398944	-0.0232123	-0.0171766	-0.00882461	-0.0292922
NA20317	2	-0.102065	-0.0572227	0.0379174	0.00646123	-0.021501	0.102601	-0.259065	-0.219049	0.147933	0.405165
NA20318	1	-0.102119	-0.0579239	0.0395901	0.00718951	-0.0109341	0.103681	-0.253133	-0.215371	0.148601	0.403522
NA20320	2	-0.038156	-0.0170957	0.0258997	0.0155869	-0.0721524	0.371697	0.453142	0.288275	0.0844635	0.103332
NA20321	2	-0.0715421	-0.0373968	0.0294113	0.013851	-0.0712285	0.366703	0.452384	0.283296	0.0851934	0.103479
NA20332	2	-0.0633459	-0.0251061	0.0244414	-0.00383722	-0.000176085	0.0165344	-0.00543854	-0.00142735	0.00779763	0.0155138
NA20334	2	-0.127069	-0.0716038	0.0434415	-0.00964717	0.00757777	-0.0804159	0.054674	-0.121605	-0.151107	-0.439494
NA20339	2	-0.0315668	-0.0154809	0.0136905	0.00654911	0.00327414	0.00783162	-0.00513885	-0.00419532	-0.00832371	0.00159778
NA20340	1	-0.0430326	-0.0163034	0.0219977	0.00163094	0.0104836	0.0068655	-0.00041614	-0.021103	-0.00618057	0.0061044
NA20342	1	-0.126659	-0.067809	0.0337499	-0.000751482	-0.00983326	0.00326088	0.000792994	0.0106835	-0.00665718	-0.0201551
NA20346	1	-0.0477063	-0.0290558	0.0225082	-0.00315418	-0.000334967	0.0107874	0.00224127	-0.0033864	-0.0127729	-0.00965991
NA20348	1	-0.0404168	-0.0223669	0.0145494	6.40903e-05	0.00573487	-0.00972041	0.00724692	-0.0133941	0.00246668	-0.00708192
NA20351	1	-0.103096	-0.0497649	0.0319691	0.00185665	-0.0113304	0.0183648	-0.012102	-0.00263176	-0.00915862	-0.00763097
NA20355	2	-0.0706038	-0.0426464	0.0305917	-0.00417457	0.00498843	-0.0801554	0.0637932	-0.125126	-0.159209	-0.454527
NA20356	1	-0.036834	-0.016438	0.013739	0.0122878	0.00903404	0.00325779	-0.00379011	-0.0161269	-9.83087e-05	-0.00174164
NA20357	2	-0.0246096	-0.00988664	0.0177614	0.0087758	0.00238007	0.0134761	-0.0057698	0.0021087	-0.00705784	-0.00602985
NA20359	2	-0.0783184	-0.0471847	0.0354177	0.00721108	0.123773	-0.28338	-0.204579	0.562141	0.0348102	0.0551639
NA20362	1	-0.079391	-0.047908	0.0354228	0.00520969	0.120126	-0.279597	-0.200781	0.55554	0.0295941	0.0481687
NA20412	2	-0.0708664	-0.0366922	0.0243898	0.000518266	5.35916e-05	0.0119157	-0.00661693	-0.0190057	0.00325877	0.0256551
